content,label
드라마를 안 봐서 모르겠지만 대충 보니 아저씨가 어린 여자와 연애하는 드라마인가? 어쨌든 이 드라마가 대중들에게 잘 어필해서 아저씨들도 당당하게 어린 여자와 만날 수 있는 그런 계기가 되었으면 하네요.,0
글 쓴 놈 내일 자살했으면 좋겠다 ^^.,1
아 이 hate-speech 말귀를 못 알아먹네 ᅮᅮ 수학이 허접이라는 게 아니라 한 번 배운 단순 입시 수학으로 밥 벌어 먹는 강사가 hate-speech이라고.,1
홍어 자식 ^^ 조용히 분탕 치면 내가 가만히 놔둘 거 같았니? 홍어야 아쉽지만 우리 같은 엘리트들에게 딱 걸렸네 이거야~ 너 신고됐으니 밴 먹기 전 남은 시간 동안 어디 마음껏 짖어보렴 ᄒᄒ;;.,1
선생님 버섯은 씻어라 씻지 마라 말이 많은데 결론 좀 내려 주세요.,0
빨리 문재인 정권에 붕괴시키자.,1
한무당~ 돌팔이 한무당.,1
딘딘해서 좋아 넘 좋아 딘딘해.,0
정치 얘기로 아가리 먼저 터는 새끼 10에 9는 좌파 성향 레알 ᄑᄐ.,1
당직 사병은 인정이냐? 아니라더니.,0
이재명은 정신병자.,1
그냥 봐라 hate-speech들아 말 더럽게 많네.,1
역시 내 기준 도깨비 뛰어넘는 드라마는 아직까지도 없었다 내 인생 역대 드라마.,0
2화까지 방송 내보내면 양심 없는 거다.,0
인성이 쓰레기니 이런 만화가 나오겠지 지것의 간절한 심정이 글로 그림으로 표현한 거 아니겠음 정 신 병 자 정신감정 함 받아봐라.,1
부인 남편 홀대하고 잠자리 안 챙겨 주면 100퍼 바람난다.,1
어젯밤 집 앞 놀이터에 전라도 사투리 쓰는 5명이서 담배 술 고성 노상 방뇨 등.,1
검은 머리 외국인 극혐 이 나라에서 사라져라.,1
반전 있을 듯 김혜나는 살아있다.,0
선미가 원더걸스 원 멤버인 줄 몰랐네 새 멤버인 줄 알았다.,0
한 놈 두 놈이 나발 불었으니 짜파구리이 주야장천 떼지어 나대겠지.,1
hate-speech 빡대가리 반일국뽕 수준 ᄏᄏ.,1
솔까 영화에서 홀딱 벗고 다른 남자 배우랑 스섹신 찍고 그런 여자배우는 결혼하고 애 낳았다면 방송 출연 삼가하고 조용히 사세요 아이들 커가며 상처 받아 삐뚤어집니다 100%.,1
김치남들 수준 심각하다 형아들~~ 정준영이 불쌍해? 안타까워? 그럼 애초에 성범죄자 짓을 안 하면 됨 ^ ^.,1
핀란드 유학 갔다 왔지만 저렇게 아무도 안 살아요.,0
매번 논란과 해명의 반복이라.,0
hate-speech도 풍년이구먼.,1
김보미가 더 유명하지 않냐? 골프계의 아이돌인데.,0
쌌구나 쌌어~~.,1
프로필 사진 바꿔야겠어요 ᄏ 대단하시네요.,0
당연하지 지능 수준 있으면 애국심이 생기겠냐? 나 같아도 탈조센함 일뽕이 될 수밖에 없음.,1
황희 당신을 조사해봐야겠다.,0
와 이런 중고딩이 쓴 거 같은 개무식한 개똥 글도 일베 가고 사이트 망했네 레알.,1
삼가 고인의 명복을 빕니다.,0
한 장면 한 장면 모두 좋다.,0
방귀석에서 귀찮으니 시켜 먹어대는 새끼 늘어나니까 저런 hate-speech 같은 데도 늘어나는 듯 ᄏᄏ.,1
하김 서현하고 멜로 연기해야 되는데 토 나올 만하지.,1
강남이니까 일본임에도 불구하고 인정하는 거임 이승기 정준영 친구 같은 날라리였음 용서 안 해.,0
그 대부분의 악플이 여자고 지금 김희철도 당하고 있지.,0
빈티지 가구는 눈에 안 보이고 그냥 인터넷상에서 볼 수 있는 흔한 소품들만 보이는데요.,0
밑에 건 꼴리는데.,1
아 지피티님 덕분에 원래 10곱5만 하려고 했는데 지피티님 보고 아 이렇게 설렁설렁하면 안 되겠다는 생각에 10곱을 해야겠네요 ᄒᄒ 감사합니다 선생님 저 오늘 헬스장 나올 때 너무 아나볼릭한 시간을 보내겠네요 ᄒᄒ.,0
저런 데서 살면 우울증 오겠다 진심이다.,0
그리고.,1
돼지 년이 뭘 그리 잘 만들어 처 쑤시고 살이 찌고 그리 징징거리냐 적당히 자제해 가며 먹지 그러니까!️!️!️.,1
조선 절세미녀 잘 살아요.,0
얼굴도 착하게 생겼는데 그럴 사람이 아니죠.,0
으이그 그딴 걸 자랑이라고 짖거리냐? 네가 학교 째고 그래 봐라 ᄍᄍ 하여간 자식은 부모가 닮는다더니 ᄏ.,1
아 오늘 거 너무 재밌었다 ᄏᄏ.,0
일단 현도 압승 예상되네요.,0
저런 지 지지자 간수 안 하는 놈도 욕쳐 먹어도 싸.,1
빅근혜 때문에 끊었다가 문제인 때문에 다시 핀다 hate-speech.,1
hate-speech 넌 4번 죽어라.,1
여초년들 물타기에 넘어간 새끼들이 몇몇 보이네.,1
해머가 hate-speech 세고 나머진 쓰레기.,1
입만 살아 가지고 이번에 많은 걸 좀 느껴라~~ 입으로만 사는 세상 아니다.,0
재밌게 봤어요! 그냥 투디가 아니라 약간 쓰리디라 신선하네요.,0
서태지 천재.,0
아주 잘하네 별 hate-speech을 다 떨고 있네.,1
난 니 얼굴 보면 ᄌ이 싸그라든다 ᅳᅳ.,1
누구랑 결혼할지 절세미인이랑 부럽네.,0
도경환은 그냥 별로.,0
여러분 설리를 이렇게 만든 건 최자도 악플도 회사도 아닌 부모입니다 특히 저 어미라는 인간이 정말 지금이라도 반성하고 후회한다면 설리를 계속 언급해야 합니까? 도저히 상식적으로 이해가 안 가는 인간이네요.,1
놀토랑 맛녀석들 재방 hate-speech 하던데 돈 쓸어담겠네 ᄏᄏ.,1
윤세아 보면 홍콩 여행 보내고 싶다.,1
야 이 기사.,1
딸이랑 피부랑 직방으로 연결돼 있다.,1
이거 무슨 방학 숙제 같은데.,0
586세대인 50대 새끼들 전부  찢어 죽여야 한다 하나같이 좌익적이고 사회 불평불만 게다가 평균 전과가 2범인 hate-speech 세대다.,1
악플 단 인간 말린 꼴뚜기 같은 사람 만나길 바란다.,1
애초에 방송 자체가 작정하고 편협하게 만든 쓰레기 다큐 비타민 혈중 농도 측정하는데 몇 시간이면 다 빠져나가는 수용성 비타민만 측정해서 뭐 하니? 비타민d 수치가 hate-speech 중요하고 영양제 먹고 안 먹고 판이하게 차이가 나는 영역인데 그건 쏙 빼 버림 ᄏᄏ 아니 나다를까 띵승권 등판 엉터리 논문 코펜하겐 쇼크 인용 ᄏᄏ hate-speech들 언제까지 저런 짓 하려나? 어제도 그거 기대하면서 봤는데 아니 나다를까 다 아는 hate-speech 같은 무용론만 주장하고 끝남.,1
뭐야 이 커플 별로.,0
세경 씨 그렇게 안 봤는데 진짜 무서운 사람이네 세경 씨.,0
점점 재밌어지는 듯하네.,0
심하다.,0
광희는 의외로 추격전에 강한 면모를 보여 주며 에이스로 자랐다 이거 빼고 맞음.,0
복지 사회에 앞서 자본주의 시스템 내 도덕성 강화가 우선이란 생각이 드는데 저만 그런가요?.,0
장미희 ᅮ 집에서 일하는 아줌마는 원상대로 돌려놔라 너무 억지다! 큰딸은 결국 팀장하고 결혼하겠지만 그 찌질이 남자 엄마 행동도 너무 오버다.,0
너희들 인마 신종플루 걸리면 한약으로 치료하냐?.,1
죽여 버려야지 저런 놈은.,1
태아 춥겠다 아님 덥겠다 뭐 좀 덮지.,0
붐이 ᅮ 왜ᅮ 욕 먹는지 모르겠어.,0
연기 좋고 재밌긴 한데 신파 좀 그만 적당히 좀 넣지.,0
자기가 결혼 때문에 커리어가 단절됐다고 생각하는 못 하는 아줌마들 드라마.,1
♨ 그래도 반성한 거 같은데 그냥 넘어가든가.,0
어째 갈수록 재미가 없어지네 성훈 박나래 편만 잼났음.,0
제목이 넘 웃겨 ᄏᄏᄏ 톱스타도 울고 갈 핫한이래 ᄏᄏ 듣보 잡 기사 내보 장난하냐고~~~ 여자도 이쁜 척 하지 좀 말고 유명한 척하지 좀 말지 가만히 있음 더 돋보일 것을.,1
설리는 hate-speech들 악플에 자살한 거로 거의 결론나지 않았나? 왜 반성을 못 하고 댓글질들이야.,1
이럴 때 쓰라고 있는 국민청원이 아니잖아.,0
와 김세정 와꾸 왜 저렇게 변했냐?.,1
ᄏᄏᄏ 41살에 20살이랑 결혼한다네니 김새론 영입하네 영계 킬러 ᄏᄏᄏ 사촌 형 ᄋᄌᄅᄏᄏ 후전 되냐? ᄏᄏ.,1
그냥 적당히 하시지 나도 40대지만 솔까 반짝했지 그리고 옛날 노래 다시 부르는 거 반칙 아님 다른 가수가 리메이크하는 것도 아니고 커버 곡도 아니고 왜 들난 건지.,0
김호중 트바로티 님 선한 영향력력을 본받아 작은 금액이지만 기부하니 기쁩니다 수재민 여러분 힘내세요.,0
근데 그 요구권이 법 개정으로 인해 경찰들이 맘먹고 뻗치면 안 먹히는 게 문제다.,1
아직 보고 싶어 빨리 와 멘털 잘 케어하고 목도 빨리 나아서 다시 웃으면서 방송해 줘.,0
상상할 수 없을 만큼 어마어마하게 대단하신 분 엄청난 삶의 무게를 온몸으로 지탱하고 계신 분 정말 경의를 표합니다.,0
친문은 북한에서 온 인간들이냐? 대한민국 국민 아니겠지? 에라이 x쉬기들아.,1
솔직히 정준영 최종훈급은 몰라도 주진모 장동건급이면 범죄가 아니라 재능 기부로 봐야지 ᄏᄏ.,1
만화는 걍 만화로 봐라 개 새끼들이 5공 시절도 아니고 자꾸 영화 게임 만화 규제하고 hate-speech 그러면 조폭 나오는 영화도 싹 다 상영 금지 먹이고 꿈과 행복의 어린이 동산으로 나라 콘셉트를 잡든가.,1
함부로 그런 말 하는 거 아닌데.,0
파도가 hate-speech 높지는 않은데 기본 교육 받기에 좋은 파도 너울.,1
설리는 한마디로 기댈 곳이 하나도 없었던 거야.,0
뒤져라.,1
보기 좋은 커플 ᄒᄒᄒ 보는 내내 기분 좋음~!.,0
너나 영어 모르면서 나대지 마라.,1
낙태율 1위 강간 무고 1위 해외에서 백인너드만 보면 다리 벌리는 시간 세계 신기록 갱신 등등.,1
얘 남자다 고추 달린 요자임 ᄏᄏ 레이디 보이.,1
짱깨 쪽발 민폐 나라 사이에 찡겨서 고생이다.,1
상식적으로 생가해 봐 조재현처럼 잘생긴 배우가 뭐가 아쉬워 성폭행하냐? 뇌가 있냐 hate-speech들아 한 남들은 전부 못생겼다며? 그럼 잘생긴 조재현은 떠받들어 줘야 정상이지.,1
경기가 어려우니까 조금이라도 절약하려고 그러는 거지 기본 만족도는 제네시스 타느니 외제차 타는 게 더 좋다 그리고 어설프게 돈 없이 외제차 타려던 사람들이 현실 깨닫고 국산차 타는 거지.,0
잘못한 게 없는데 뭔가 잘못한 사람 같음.,0
굿굿굿 김인직형 👏👏👏.,0
엥가이 해라 hate-speech 로마.,1
당신들은 국가 농단 세력이.,0
수입차나 국산 고급차 살 돈이 없다.,0
인성 문제 있어?라는 말이 궁금해서 보러 옴 ᄏᄏ.,0
연예인 아니라 좀 예쁘다 싶은 일반인이나 모델분들도 다 겪는 일이고 보통은 차단 박고 끝냄.,0
저런 늙은이들이 이 나랄 망친다~.,1
그냥 쓰레기 너한테 여자는 그냥 성 노리개지?.,1
악플 캡처 완료.,0
전화로 가능한 휴가 연장 좋다.,1
hate-speech 이쁘네.,1
와이지 믿고 본다.,0
산송장 hate-speech 하는 거 보소 ᄃ.,1
아름다운 종료 기대돼요 빨리 보고 싶어요.,0
방탄에 밀리긴 했어도 한 땐 잘 나감.,0
백종원 선생님 덕분에 요리해 먹고 살아요 ᄒᄒ 가족들이 폭풍 칭찬합니다! 살면서 이런 칭찬은 처음입니다 ᄏᄏ.,0
김구라 재평가설.,0
짱깨 새끼들 미리 만들어 놓고 코로 전파시키고 여기 까 와서 이제 푸는 거 아냐? 그 나라 대단한 나라라고?.,1
그래도 초희 이쁘니까 괜찮아.,0
부연이 일베 하니?.,1
그래서 내가 아예 hate-speech 동네도 개인 택시 없으니 예시가 잘못됐다는 말인데 혼자 뭔 씹소리야.,1
누가 머라 해도 이번 코로나 사태를 의료진 말 안 듣고 에어컨 바람 쉬며 입만 나불거리는 것들 이 문제가 더 있는 것 같다 좌파들아 고집부리지 말고 직접 현장에서 죽을 수 있는 의료인들 말 들어라!.,0
더한 웹툰도 많더라.,0
먹고살 만한 새끼들이 대낮에 술 처먹지.,1
hate-speech.,1
어휴 내가 다 울컥하더라 내 딸이야 하는데 ᅲ.,0
아니 그렇게 보기 싫음 보지 마 안 볼 자유 있어 자기들이 구우우욷이 설리 인스타 들어가고 기사 보고 사진 찾아봐 놓고 악 내 눈 저는 안 볼 자유가 있습니다 이러는 건 뭐냐 한남들아.,1
ᄏᄏ 어플로 전화해 본 김치녀들 겁나 많음.,1
피해를 왜 안 줘 hate-speech야.,1
제네시스 G80 GV80을 포함해 팰리세이드 창틀에서 걸레 냄새나는 이슈에 대해서 기사를 쓰지 그러세요?.,0
hate-speech 조선처럼 인터넷 검열/통제 안 하는 점도 있음.,1
와 뭐냐?.,0
한국 연예인을 왜케 돈 싶게 버냐? 일본처럼 굴려라 미소녀들 에이브이 찍고.,1
암 가족분들 힘내세요 파이팅입니다.,0
보고 싶습니다 그리고 축하합니다.,0
친문 << 얘들아~! ^^ 이젠 친문이라는 세력이 진짜 털어야 할 때야~! 0.0 저 사람들 분명히~ 민주당 직계가족들일 거야! 0.0 다 털어서~ 아이디 하고 실명 완전히 공개해서~ 공개 망신을 줘야 한다고~ 봐~ SNS 해 봐서~ 저 사람들 모조리 털어 버려서 공개해 버려~ 두 번 다시 저짓 못 하게 만들어야 한다.,1
뭐야 크러쉬 개멋져 노래 들으면서 자야지.,0
2기 운영자도 인터폴 수배 내려라.,0
조민아 씨 건강 꼭 회복하셨으면 좋겠어요 아파서 살 빠졌다니까 나랑 아무 상관없는 사람인데도 너무 걱정이 되네.,0
저거 백 퍼 늙어 처먹은 hate-speech가 승인하는 거임.,1
도끼가 얼핏 비호감(?)스러운 언행을 했을지 몰라도 실상 보면 쇼미도 심사위원에서 도끼 더콰이엇 빠진 이후로 질이 급격히 ;; 했고 힙합계에서 이 정도로 신사적으로 깔끔하게 음악 한 사람도 별로 없어요.,0
드아악~~ 희대의 실수다~~ 검색어 보고 들어왔는데~.,0
김연아 어린 시절 닮았네.,0
오창석이 아까워 ᅲᅲ.,0
hate-speech들 ᄏᄏ 조센은 뭐 깨끗한 줄 아네 짱퀴벌레랑 동급이면서.,1
구라 때리고 있네 남자구먼.,1
그냥 남혐 걸린 hate-speech 집합소인데 뭘 그리 심오하게 생각하니?.,1
두 사람 사이에 이승환 공이 큰데 이승환 언급은 없었나 보네요.,0
김명민 김현주 이어주세요 ᅲᅲᅲ 너무 이쁜 커플.,0
저 뼈속까지 빨갱이 🐦끼 미쳐도 단단히 미쳤구나.,1
ᄋᄂ 씨뱅 마약 한 것도 성추행한 것도 아닌데 무안 줬다고 hate-speech 지라ᄅ 하네 ᄏᄏ 여자 연예인이 감히 생글거리지 않았다고 기사 헤드라인까지 비아냥거리기 전.,1
20대 초반에 억 단위로 돈을 버니 돈 맛에 취하지 헤롱헤롱.,0
것들이 짱깨하고 요즘 잘 놀더니 짱깨스러워졌네.,1
고현정 배되지가 불러서 그런 행동 하는 거지 돈이 아쉬워서 하는 것도 아니니 지 맘에 안 들면 무뢰한 짓 하는 거지 뭐가 가끔 얼굴 까먹을까 드라마 뜨문뜨문 나오고 그냥 접고 동남아 나가서 살아라 얼굴도 못생긴 게 자꾸 방송 타려고 하네.,1
ᄆᄎᄂ.,1
손승연 실력은 소향과 동급이라고 봅니다.,0
많은 구독자를 상대로 사기극을 벌렸으면 형무입건 아닌가.,0
러시아 중국은 믿지 않는다.,0
착한 마녀전에서 엄청 매력 있던데 왜 인기가 없는지 잘 모르겠음.,0
중국 러시아는 뭐다? 입만 열면 구라.,0
괜찮아 박명수가 그 자리 꿰찬다.,0
오히려 이런 관심이 더 독일 것 같네요 전부터 계속 글 올리면 사람들이 관심 주니까 자꾸 이러는 것 같은데 기사님도 그만해요 진짜 언론인이라면.,0
최자보다 엄마 때문인 것 같은데 최자 욕하는 사람들 이해가 안 되네.,0
독보적인 쓰레기 방송국이네 웃기네 ᄏᄏᄏᄏ 경연 프로그램에서 배출하고 돈 뺏어 가는 방송국 첨 보네.,1
빵소군 노래가 너무 좋아서 기절할 것 같아요 기타 소리 들릴 때마다 고막 녹아내리는 중.,0
글자를 귀로 듣는 hate-speech 수준 ᄏᄏᄒᄅ.,1
빛이 나는구나 한지민 ❤.,0
hate-speech.,1
빅뱅 해체 안 했음 좋겠다 난 그냥 너희들 음악이 좋아 음악만 듣게 해줘.,0
새 차 준다고 하니까 저 hate-speech 하지 세기.,1
이미지는 자기가 그렇게 만든 건데 본인이 잘하셨어야지!.,0
보험 회사 하이애나 새끼들.,1
옳소!.,0
외국 기자들은 자기한테 관심 하나도 없는 거 아니까 김치 기자들 어딨나 찾아보고 있어 ᄏᄏ.,1
뭔 내용인지 하나도 이해가 안 감 이해를 못 하니까 영화 재미가 반감됨.,0
설아 진우 재결합해 두세요 태랑이랑은 안 어울림 ᄏᄏ.,0
그게 왜 김도읍한테 hate-speech 할 일이지?.,1
멋져 용기에.,1
욕을 안 할래야 안 할 수가 없네 지라 ᄅ들 좀 작작해라.,1
근데 한녀들은 대부분 저런 게 머릿속에 있어.,1
전라도는 인구 소멸 우려될 정도로 인구가 엄청 줄었는데 공무원 10% 증가 ᄏᄏ 개 같은 사회주의 지상 낙원 싸우스 코리아 전라 프라빈스.,1
이거 오키 주는 새끼들 hate-speech 새끼들이냐? 본 거 또 보고 또 보고 꾸준히 쳐 올리네 hate-speech 사이트 ᄏ.,1
ᄏᄏᄏ 츄 ᄏᄏᄏ 짠내투어에서 봤다 ᄏᄏ 정말 해맑더라 ᄏᄏ.,0
모유 수유 중단하고 분유 수유하면 되지! 맨날 니 젖 안 나오는 것도 인터넷 뉴스로 봐야 하니!.,1
아줌마들 여자 연예인 하나 잡았다고 물어뜯고 날리 났네 주접 그만 떠시고 잠이나 자세요 ^^ 얼굴 가지고 못 되게 생겼네 그쪽 얼굴이나 잘 관리하시고 수사는 경찰이 알아서 하니깐 아 그리고 아줌마들 지금 자면 피부 상하니깐 팩 하고자요~~.,1
큰 부상도 아니고 3500이면 개꿀이네 배달 기사분 같은데 막상 욕은 해도 저 금액이면 보통 다 합의하겠지.,1
보기 싫은 사람은 안 보면 된다 사실 영화고 드라마고 흔한 소재 아닌가요? 왜 만화만 안된다는 건지 이해가 안 되네요 왠지 마녀사냥 하는 듯 보여서 저도 여자지만 이건 좀 억지스러워 보이네요.,0
만화가 재미없는 게 당연한 거냐 빡대가리야?.,1
만화를 만화로 보지 못하는 씹선비들.,1
이런 암퇘지 같은! 연기할 때도 성기 생각하며 젖어 있는 거 아냐?.,1
이 조합은 어울려.,0
내 나이 45살인데 내가 노이즈 광팬이라 잘 아는데 저 형이 나랑 2살밖에 차이가 안 난다고 실화냐? ᅳᅳ;;.,0
요즘 개념 말아 처먹은 년들이 많아서 여자한테 해주면 젊은 자지한테 홀려서 집 팔아 먹을 것 같아서 못 해주겠음 의외로 hate-speech들 진짜 많다.,1
원작보다 재미없다며 ᄏᄏ.,0
극단적 선택이 자살만 있는 것도 아니고 아무나 극단적 선택이래 ᄏᄏ.,1
hate-speech.,1
이게 맞지 hate-speech 무슨 광고 영상 편집자도 아니고 유튜브 영상 편집인데 얼마나 개 씹 고급 영상 만든다고? 개hate-speech 논리는 어디서 튀어나왔지 ; 못 배운 hate-speech.,1
현실의 원초적인 욕구를 매섭게 비웃는다.,0
hate-speech들 한다 hate-speech들 해.,1
저열한 민족성 미국 이승만 박정희라는 변수가 있어서 본래 민족 모습을 잠시 벗어난 거였지 원래 우리 민족 본 모습은 북괴임 다시 그 길로 가는 게 보이잖아.,1
조개 한 마리 가지고 너무나 황교안스럽다.,1
설리 마녀사냥하는 것도 모자라서 이제는 그 남친 최자까지 악플 달면서 갈궈대는 꼴팸 메갈년들 클래스 보소 ᄏᄏ 성비만 봐도 답 나오고 이거 다 pdf 떠서 증거 남겨야겠네 진짜 ᄏᄏᄏ 너네는 좀 고소당해봐야겠다.,1
차예련 정말 예쁘다고 생각했는데 미우새에 나온 거 보니까 머리 스타일 문제인지 ; 드라마에서 봤던 내가 아는 모습과 뭔가 묘하게 덜 이뻐 보이는 것 같던데.,0
조재현 씨 응원합니다!.,0
재미를 위해 n회차 관람하는 게 아니라 이해를 위해 n회차 관람하는 게 일반적인 건가? ᄏᄏ 놀란 바 왜 이리 많냐?.,0
댓글들 hate-speech 봐라 ᄏᄏ 중국 내 법 무시하고 불법 저지른 판빙빙을 편들어주고 있네 머가리들 비었나? ᄏᄏ 아무리 중국이 공산국가에 미개한 나라라고 해도 불법 저지른 년을 응원하냐?.,1
pornhub에 코스프레하고 떡 치는 거 있다.,1
처키 같다 문재인 4.,1
소시서도 쩌리였는데 솔로 나온다고 뭔가 달라지나?.,1
협차를 얼마나 많이 받길래 준비 때부터 계속 기사 올리니 ᅳᅳ 이렇게 해서 ᄏ 살림남 들어가려고 수 쓰니?.,1
나는 초과 이득 필요 없고 좋은 집 지어서 쾌적하고 건강하게 살고 싶다.,0
여자 강간단 하는 모습 나오면 죄다 여혐이냐? 그럼 남자 죽는 모습 나오면 남혐이게? 여혐을 지들 꼴리는데 같다 붙이고 있네.,1
혹한기 유격 포대에서 갖고 있는 거 hate-speech 안 찢어져서 물량 넘치니까 보급계가 지가 가위로 찢어서 수량 조절하더라 hate-speech 튼튼함.,1
좋아 보이네 부부는 헤어져도 천륜은 못 끊는가 보다.,0
김보라 이쁘네.,0
논란 해명 부탁드립니다.,0
부들부들.,1
헐 박은혜도 이혼했었구나.,0
난 솔직히 요즘 작화보다 저 때 작화가 더 맘에 듦.,0
미투 당하는 한 남들보다 훨씬 나음 음악으로 보답해 주세요.,1
짜파구리 진짜 저렇게 집단적으로 여기저기 테러 넣는구나 양심도 없고 삶도 없는 새끼들 툭 하면 좌음 카카오 중심으로 댓글 달고 여기까지 원정 와서 시비 거는 클래스 역시 한국인들 이 정도 되면 광신도 아니냐?.,1
hate-speech.,1
형님 복귀 축하합니다!.,0
솔직히 인정할 건 해야지 한효주 개이쁨 ;.,0
이게 한국 여성들의 현실이다.,1
특별 방역 기간은 무엇인가요? 설명을 왜 하더구먼지? 전국 모든 시설을 다 일관되게 규제할 거 아니라면 차라리 규제를 하지를 말고 하시려면 임대료 월세 감면 같은 조치도 같이 따라오게 해주세요 이도 저도 아니고 어디는 하고 어디는 안 하고 월세는 그대로.,0
인정 ᄏᄏ 속으로는 hate-speech게 찔리는 일게이들인데.,1
유역비 닮음.,0
hate-speech 새끼들 갈수록 가관이구나.,1
저런 거 비웃는 놈들 대깨문이던데 좌좀 빨개이들 ᄏ.,1
쓰레기 웹툰 너무 많다.,1
네 다 통.,1
겸손하게 고사하는 백종원과 그걸 또 받는 유재석의 그릇의 차이가 너무 확연히 느껴졌습니다 진짜 대상은 누가 봐도 이견 없이 백종원이라고 생각합니다.,0
박한별이 잘못 한 것도 아닌데 왜 이렇게 욕하는 거야?.,0
두 사람을 굳이 엮어야 했나요 처음부터 정말 재밌게 보는데 마지막으로 갈수록 ᅲ.,0
hate-speech.,1
윤아 가승 D컵은 되겠다.,1
경헌이는 왜 안 나왔냐?.,0
천우빈 진짜 개짜증 티 좀 그만 내 그럴 거면 걍 죽이든지.,1
점유 이탈물 하나 추가됐군.,1
변화되어야 합니다 ᅳ 강력하게 해주는 것도 없는데 ᅳ 계약서 한장에 심한 듯 제도 개편 원합니다.,0
ᄏᄏᄏ 이젠 하다하다 신문도 코미디 하네 ᄏᄏᄏ.,0
예쁘니까 그분들이 불편하셨지 뭐 쿵쾅거리는 소리에 설리가 얼마나 불편하셨을까?.,1
제발 누가 사귀든 결혼하든 내 알바 아니니까 올리지 마.,1
자궁 및 질 출혈은 뭐 성기에다가 주먹이라도 집어넣었냐? ᄏᄏ 멍도 그렇고 진짜 맞은 사람 멍이 아니네 ᄏᄏ.,1
hate-speech 완전 악마군.,1
넘 멋져요 저 책도 사서 봤답니다 ^^.,0
둘이 사귀어요?.,0
빨아 반일에 대해서 어떻게 생각해?.,1
2 중대 역할이라도 제대로 하지 어휴.,1
역시 최진혁 연기 대박임 ᄃᄃ.,0
난 저 껌둥이를 엄청 싫어하지만 돈 주고 하는 것도 죄가 된다면 우리나라 남자 80프로는 다 잡혀가라 돈 주고 안 해 본 사람이 어딨냐 그리고 돈 죽고 하면 당연히 사 가자 해주는 거지.,1
정소민이 아깝다 도대체 왜? ᅮᅮ.,0
얘네 전매특허 공식이잖아 일단 자기들과 뜻이 다르면 단두대 올려 처헝 하는 게.,0
저거 궁둥이 근육 단련이야 헬알못 맞아ᄒ.,1
정말 잘 봤습니다 앞으로 한국 애니메이션이 더 발전되었으면 좋겠네요.,0
이왕이면 딸을 낳았으면 좋았을 텐데~ 이쁜 아들이랑 예쁘게 사세요.,0
얘 전에 후원자랑 뭔 일 터졌던 거 같은데 벌써 결혼이야? ᄏᄏ 그 일 있고 나서 완전 비호감 됐는데! 이왕 이렇게 가는 거 은퇴도 같이 하는 건 어때? 이미 논외로 친 지 오래라! ᄏᄏ 잘 가라! 어차피 관심 밖인데 그냥 짜저 있기를!.,1
추녀 더 추해지기 전에 당장 사퇴하라 사퇴하라 hate-speech 믿고 까불지 말고 보따리 들고 내려와.,1
남의 걸 왜 지잡대로 hate-speech 어이가 없네 저렇게 강제로 무식하게 하면 약만 쳐 올리는 거고 아픈 건 본인이 극복해야지 주변에서 hate-speech라고 나아지는 게 아닌데.,1
이 보람 씨가 제일 이쁘던데.,0
현금이 많으면 노인들 죽었을 때 청소업체에서 꿀꺽하는 돈도 많겠네 개꿀.,1
이제 음악 좀 듣자.,0
광우뻥 mbc는 믿고 걸러야 된다 문재인 좌파 ᄊᆰ 페미니즘 노조 갑질 방송 mbc.,1
하나같이 다 hate-speech같이 생겼네 pc주의자들이 저런 짓 앞장섬.,1
그냥 네가 못 배워 처먹어서 해석을 hate-speech 같이 한 건데.,1
방송사들도 적페들 많다 정권에 바뀌면 함 엎어면 좋겠음 자신 있고 아무 사고 안 치고 착한 연예인들은 방송섭외가 잘 안 됨 왜 그럴까? 피디나 방송 담당자들이 그나물에 그나물이라 그럼 ᄏᄏ.,1
딱 짱깨럽게 생겼네.,1
설리보다 억울한 죽음 당한 듀스 김성재 다큐나 해서 논란 파헤 봐라 앰빙신 안 되려면.,1
인트로 언제 끝나나 하면서 보는데 영상이 끝났네? ᄏᄏ.,0
뷔페는 2018년 안에 결혼하면 쏜다 했음 지났으니 무효 ᄏᄏ.,0
사람 고기 먹는 거 생각나네.,0
이런 것들이 뭐 민주주의? 정의? 아가리만 열면 말인 줄 알아.,1
애초에 콘셉트가 문제다.,0
베충이 왈: 이것은 조작입니다! 빨갱이 조사 기관 있습니다~ 천황 폐하 만세!.,1
그러게 애 데리고 티브이 좀 나오지 마요 아기 어릴 때 뭔 프로에 나와서 아기 침대에 툭 던지니까 리포터가 깜짝 놀라서 아기를 그렇게 던지냐고 해도 해 맑게 웃더니만.,1
임신만 안 하면 속도위반이 아닌 건가? 아니면 속도위반은 했지만 단속은 피했다는 것인가? 말도 생각하면서 조심했으면.,0
hate-speech.,1
일반적으로 남자가 저런 상황에 처하는데 정식 자기가 쳐 해 보니 hate-speech다 이거지 저러고도 평균 남자들 이해 못 하면 공감 능력 제로라는 소리.,1
이 젊은 사람들도 낳는데 애 안 낳는 분들은 반성하세요.,1
미통당도 아베랑 같은 생각이지.,0
물론 은혜의 강 같은 멍청한 집단은 욕 먹어도 쌈.,1
김희애도 나오는데 무조건 봐야지 실화니까.,0
상대 감독 완전 비호감.,0
지금 보니까 구하라가 보살임 나 같으면 죽였다.,1
결혼해라 어차피 소시 끝났잖아.,1
경제 폭망할 거 같으니까 어쩔 수 없이 풀긴 했는데 뒷감당 어떡하려나.,1
