content,label
인성이 쓰레기니 이런 만화가 나오겠지 지것의 간절한 심정이 글로 그림으로 표현한 거 아니겠음 정 신 병 자 정신감정 함 받아봐라.,1
명탐정 다야.,0
최지우 남편이 조폭이에요 왜 다들 주먹주먹하죠.,0
여자가 고추 만지고 튄다 레드 라이트.,1
그래도 구하라 눕힌 네가 승자다.,1
20대 초반에 억 단위로 돈을 버니 돈 맛에 취하지 헤롱헤롱.,0
기자 시 키랑 연관 있는 거야 씨레기들 이게면 기사야 대체.,1
유재석 재벌인데.,0
최지우 씨 임신 중인데도 여전히 우아했음 옛날 드라마 생각도 나고 여튼 웃겼음.,0
달수형은 반드시 돌아온다 진실을 볼 줄 아는 사람들이 있기 때문이지.,0
축하해요 공효진은 연기의 신이다.,0
와 시댁에서 친정 아빠만 빼고 다 모여 살았다니 정말 오마이갓 보는 내내 완전 시트콤이었어요 다들 성품이 좋으셔서 가능한 일인 것 같아요 강아지들도 많고 시어머님도 얼른 쾌차하시길 바랄게요.,0
저거 백 퍼 늙어 처먹은 hate-speech가 승인하는 거임 밑에 일러스터 젊은 hate-speech는 장난 삼아 나라를 사랑하는 애국에서 애자에 아이디어 얻어 애몽 하는 게 아니고 걍 밥 먹고 편의점에서 초코에몽 사 처먹다가 hate-speech 이딴 우유에도 도라에몽 있는데 저작권쯤이야 하고 만들었던 거임 위대가리 새끼들은 애몽에 애자가 애국이랑 비슷하니 밀어 붙여 하고 생각 없이 사인한 것임 이거 아니면 문재인 개새끼.,1
양배추 아닌가?.,0
좀 그만해라 hate-speech들아.,1
2007년 포도밭 그 사나이에서 흰가운 입은 연구원 정소영 봐라 솔까 대한민국 여배우 중에 최고로 이쁘고 단아했다 급식충들은 멋도 모르고 윤아 아이유 떠들겠지만.,1
딸 같은 건 오버 아닌가 어디가 딸 같다는 건지.,0
표현의 자유는 존중되어야 하는 게 민주주의 기본 원칙이.,0
저 아버지는 한국에 계속 살았다면 죽지 않고 계속 살았을 거고 엄마는 아마 폭력으로 죽었을 거다.,0
입사 법부 hate-speech들 언제까지 음주 운전 하는 벌레들한테 철퇴를 내릴래.,1
이런 영혼은 하나님한테 의지하면 정말 퍼펙트 하다 말씀의 씨 들어가면 정말 감동될 거다.,0
지똥갑 지금 똥 싸러 갑니다.,1
세상에서 가장 짜증 나는 새끼는 문둥이라고 생각되면 좋아요 뱀새끼라고 생각되면 싫어요 눌러주세요.,1
본인 본업에나 충실하지죠 모델 한예슬 씨.,0
일본 중국 주변국가들 개진상이네 오염물에다 전염에다 아주 가지가지를 한다.,1
진짜 천사 아닌가 사람마다 다르지만 부부 관계에 있어서 성 부분도 엄청 중요한데 그냥 마음 하나로 요즘 여자들은 좀 배울 필요가 있다고 본다 저런 부분이 아닌 전반적인 인성 부분에서.,0
2020년 상반기 현대차 국내 판매 단가 334만 원 해외 판매 단가 1500만 원.,0
황희를 조사 먼저 합시다 추미애 감싸는 이유가 먼지.,0
너 같은 놈은 뽑지도 않을 듯.,1
hate-speech.,1
지우사마 행복하게 잘 사세요.,0
또 신고하겠다는 기사 올라오겠네 법적 대응한다고.,0
기센 여자랑 살려면 바보가 돼야 됨.,0
성전환 보지.,1
미국에서 가정 폭력범 사살해 버리다니 존경스럽다 한국이라면 그놈 늙어서 죽을 때까지 고통을 받고 살아야 되는데.,0
난 그렇게 봐 분탕들한테 놀아서 부화뇌동하는 빡대가리도 분탕이라고.,1
웃기다.,0
늙은 남자는 사회악이다 생각이란 게 없다.,1
꽃값이 천 개 부럽네.,0
댓글 알바은 hate-speech라며 욕함.,1
오늘 자 신문에 비슷한 기사가 나오는 걸 보니 같은 날 광고하기로 한 것 같습니다.,0
아 다야 열받는다 진짜 진짜 연기 잘하거나 원래 성격이거나 와 세상 얄밉.,0
hate-speech 좋은 걸 우리에게 수입촉구하니 네 놈들이나 많이 쳐먹어라.,1
개소리.,1
러시아 중국은 믿지 않는다.,0
이분 연기는 악마를 보았다에서 보고 좀 실망.,0
브라 안 했다고 기사 메인에 뜨는 거 자체가 진짜 웃기고 무서운 일 이게 대단한 일인가 맞네 틀리네 할 일이야 조선 시대 인간들 여성에게 이렇게나 옥죄다니.,1
끔찍하네 이런 인간과 얼싸안고 욕 얻어먹고 한마디 못 하는 빙구가 누구 문재인.,1
세종시는 앞으로 모든 공사는 LH가 하고 최고 세율을 내는 도시로 만들자 세종은 모두 임대 사는 도시로 모범 도시가 됩니다 혜찬 씨 우연히 사 놓은 산 옆으로 세종 고속도로 지나간다는 말 있던데 땅값 오르면 바로 초과 이익을환수해 주세요.,0
하현우 팬들 혐오스럽네 가수 애가 뭔 대단한 커리어가 있다고 여자 가수라 팬 수도 적으니 아주 악플 쩌네.,1
너무 마르면 할 때 너무 아파.,1
박한별 연기 hate-speech 못 하네.,1
4 15 부정선거로 당선된 놈들이 어떻게 저렇게 파렴치할 수가 있는가 부끄러움도 모르나.,0
진심 궁금해서 그러는데 러시아가 만든 백신 맞을 수 있는 사람 손들어봐.,0
그 힘든 시간 팬들 위해서 앞만 보고 달린 거 알아 강다니엘 걱정 마 우리 아직 그대로 있어 무대 얼른 보고 싶으니까 얼른 무대 보여 줘 강다니엘답게 멋있게.,0
엄마 인터뷰만 나가고 전 연인 인터뷰는 안 나가니까 한쪽으로 쏠리지 전 연인이라도 사귄 기간만큼은 소중했을 텐데 언론에서 맨 날 그렇지 뭐 이슈가 되니까 찍는 거고.,0
성형했냐 눈깔이 다르네.,1
조센일보 사주일가 장자연 사건이나 기고해라 조센일보야.,1
벙 신 같은 게 프로토가 어째 단폴만 되냐 개벙신아 무슨 사설 하냐.,1
그러게 우리 언니들 뭐가 그렇게 불편했어 쿵쾅거리는 것들이 자기들이 악플 써 놓고 자살하니까 편히 쉬세요 하는 거 안쓰럽더라.,1
기대합니다 몽이 형님.,0
이해하고 못 하고를 떠나서 솔직히 기대보단 노잼임.,0
수입차나 국산 고급차 살 돈이 없다 7년 된 싼타페 바꾸고 싶은데 5년은 더 타야 할 듯.,0
정유진 기자 여시쭉빵 워마드 하나 보네 스포티비 관계자는 예의주시하시오.,1
연출만 잘했을 뿐이지 내용은 황후급 막장 중에 막장 저런 자극적은 막장 드라마 그만 보고 남자 친구 한번 봐 보세요 힐링이 뭔지 명품 드라마가 뭔지 알게 됨.,1
엘지는 분발 좀 해라 최소 국내 30 세계 10는 찍어야 하는 것 아닌가.,0
팩트는 저 박사방 놈이 hate-speech인 게 팩트로 밝혀졌잖아 일베 가입 노무현 대통령 비웃 노알라 사진 등 한심하다 박사모야.,1
그래도 욕은 하지 마라 너희들 모르게 썩은 재료에 위생 더러운 음식점이 얼마나 많은데 차라리 맛없는 게 낫지.,0
hate-speech 같은 걸 hate-speech 같다 말도 못 함.,1
애초에 이런 걸 왜 보고 있는지 이해가 안 간다 먹방도 마찬가지고 다들 한가한가 보다.,0
설계자 뭔 떴따방이냐 설계하게 그리고 뭘 설치했는데 방송국에서 다 하고 뭘 누가 어떻게 설계했는데 기자야 말장난 좀 그만하고 징그럽다 너희들의 이런 기사.,1
이든현아 커플 진심 부럽고 이쁘고 응원해요.,0
멋있기만 하구먼 이러다 헤어지면 헤어지는 거지 뭐 연예할 때 맘껏 즐기는 거 보기 좋은데 내숭보단 훨씬 낫다 파이팅.,0
이걸로 조현씨가 상처받을 거 없어요 상처 입는 건 되려 욕한 쿵쾅이들이 더 받을 듯 쿵쾅이들아 너희가 거울 보니 돼지만 있어서 열받았어?.,1
그냥.,1
천한 것.,1
모솔들 천국인가 남녀 사이에 친구가 없긴 뭐가 없어 너희들 핸드폰에는 이성 전화번호 하나도 없냐? 남사친 여사친 남녀 사이에 친구가 될 수 없는 경우는 사졌다가 쫑 난 상태에서는 절대 친구가 될 수 없다가 맞지.,1
진짜 수고는 보건소 직원들과 병원 의사 간호사들이 하는 거 아냐 제들은 숫자 통계 오라가락 방역 지침 말고 뭐 한 게 있어.,0
네이버 출신 윤 뭐시기 의원 말해봐 이 병 X 색 캬.,1
설리 엄마 보고 최자 엄마인 줄 알았다 어떻게 그리 닮은 건지 설리가 너무 불쌍해서 마음이 저리다 설리도 구하라도 엄마의 부재가 얼마나 정신적 공허함을 주는지 느꼈다 엄마란 정말 중요한 존재구나.,0
이야 아니 도대체 공안 밀실에서 무슨 일이 있었길래 하루아침에 안 하던 짓을 하니 먼훗날 영화 소재으로도 되겠네 공안 밀실스캔들.,1
항문혈관 그 사람.,1
미친 논리.,1
김제동 역겨워 저런 인간이 7억 연봉 지나가는 개가 웃을 일 선동 꾼 시청룬 1프로로 부끄럽지도 않냐 7억이.,1
어차피 우승 후보들은 다음 월드컵이면 조별리그 탈락인 징크스 있습니다 독일도 이 징크스 못 깰 듯.,0
야 호구들아 이익을 안 남게 9000원 했겠냐? hate-speech 많네 한심하다.,1
누군가 한마디 나서주길 바랐는데 요즘 분위기가 분위기인지라 어느 누구도 함부로 그러지 않는 모습을 보고 평소 팬은 아니었지만 기안84도 안타까웠는데 속이 시원하네요 이렇게 따지면 영화는 안 걸리는 영화 어디 있겠습니까 훨씬 자극적이고 선정적인 영화는 작품이라고 보고 왜 이거는 청와대까지 가야 하는 건지 사실 공감할 수 없네요 적당히 했으면 좋겠어요.,0
난 첨부터 예원 응원했음 예원 응원하는 사람들 많으니까 파이팅 악플다는 애들은 소수고 인생 낭비자들이니 신경 쓰지 마.,0
신수지 겁나 이쁜데 얼굴 몸매 부럽다.,0
좀 오버 좀 하지 말자.,1
믿고 보는 남궁민.,0
장미희 집에서 일하는 아줌마는 원상대로 돌려놔라 너무 억지다 큰딸은 결국 팀장하고 결혼하겠지만 그 찌질이 남자 엄마 행동도 너무 오버다.,0
보내줄 거 보내주고 이제 시작하는 일에 더 집중하는 게 맞지 뭘 hate-speech.,1
조보아 표정 귀엽기만 하구먼 뭘.,0
행복하게 사세요.,0
조세호는 승무원도 하고 군대도 가고 바쁘네.,0
꿀잼 아이유 연기 꿀잼.,0
여자 아이돌 죄다 일진 hate-speech 꼴초 냄비임.,1
나도 휴가 연장 전화로 했어요.,0
저기 시진에 말고 직접 와서 해봐.,1
악플 캡처 완료.,0
오늘도 우리 회사 노가다 2명 집에 감 힘들 거 같다고 hate-speech 노가다 새끼들이 편한 거 할 생각이나 하고 있으니 노가다가 괜히 노가다냐.,1
미씨 원 톱을 까냐?.,1
나라면 자핑이랑 사귐.,0
장백지 남자 가리는 거로 엄청 유명한데 색녀다 색녀.,1
미친.,1
연예인이 잘 벌긴 하지 물론 많이 기부할 수 있을 만큼 잘 벌지 그렇지만 기부했다는 자체가 의미가 있지 않나 욕들을 정돈 아닌 거 같은데 훨씬 많이 벌어도 기부 안 한 연예인들이 더 많은데.,0
사정이 있겠지.,0
hate-speech.,1
쟤가 인기 있었던 이유도 모르겠고 딱히 재주도 없고 재미도 없고 얼굴도 안 이쁘고 뭐하나 잘하는 거 없던데 저런 거 보고 있음 시간 낭비 아님 저런 애들한테 좋아요 눌러준 사람들이 제일 한심하다.,0
나이가 많지도 않은데 더럽게 사업하는 건 어디서 배웠어 양현석한테 배웠나?.,1
현주 힘내라 응원한다.,0
이미지 전환시키려고 막무 가네 기사 올리더구먼 결국 하나 건졌네.,0
찌질한 한국 천 것들 남의 결혼 기사에 또 댓글 놀이지 너희들보단 능력 좋고 잘사는 사람이니 걱정은 너희들 버어러지 인생 에나 하거라.,1
부동산 주식에 대한 과세 터무니없다는 호소는 안 들리고 윤미향 조국 추미애 자르라는 호소도 안 들리고 뉴딜 펀드로 세금 바닥 낼 생각 말라는 호소도 안 들리고 공공의대로 제2의 조국 만드는 거 그만두라는 호소도 안 들리고.,0
돈 안 내줘도 되니깐 그냥 세금이나 올리지 말라고.,0
동백꽃이 얼마나 재밌었는지 알겠다.,0
탈 코르셋이니 어쩌니 하면서 남자를 사회적 틀 속에서 꺼내 달라더니 이혼남이랑 결혼 왜 하냐고 하네 아니 이혼남이 무슨 상관이야? 여자는 조신하게 돈 많은 사람은 무조건 걸러야 함 진짜 외모지적하는 거 보면 더럽네.,1
19세 웹툰에 더럽게 의미 부여하네 미성년자 성관계 장면 나온 적도 없는데 어휴 패미패미 거리는 hate-speech 개 극혐 패미 외치는 시장 성추행 후 자살하고 패미 거리는 대통령이 야 SNS 올리고 패미 적당히 해.,1
여잔데도 잘 모르겠다 이게 이렇게까지 할 일인지 선택은 본인이 하는 거고 보기 싫음 안 보면 되지.,0
기명이 친화력 개오지네.,0
와 진짜 새우까지 넣으면 그냥 식당에서 파는 거임 꼭 해 보세요.,0
hate-speech네 일본놈들.,1
윤아 가승 D컵은 되겠다.,1
어휴 개돼지 무혐의 나오니까 바로 태세 전환하죠 이러니 결과가 나올 때까지 기다려봐야 한다니까.,1
난 그래도 이태임 좋아.,0
쓰레기 쥐새끼와 닭대가리도 대통령 하는 마당에 윤서빈이 어때서.,1
지려라.,1
hate-speech 같은 hate-speech이 화나서 이 hate-speech 하면 현실에서 진짜 존나처 맞지.,1
권력 기관들이 온통 공익 제보자를 잡으려 혈안이 됐군 5공화국 시즌 2.,0
본인은 이 상황이 얼마나 힘들까요 아이들 위해서 돈은 벌어야 되고 한국에선 안 되겠고 물의를 일으키고 온 자신을 일본에선 어떻게 받아줄까 많이 두려울 겁니다 슈를 좋아하진 않지만 그냥 응원해 줍시다.,0
아무리 확실한 증거를 있고 사실로 밝혀졌더라도 사 적응지는 무법자나 할 짓이다.,0
여자가 아깝지.,0
돈 엄청 벌었죠 대기업만 다니던 사람임.,0
근데 신소율이 뭐 하는 사람이죠?.,0
근데 가왕급으로 배치될 급인가?.,0
짱깨 새끼들 미리 만들어 놓고 코로 전파시키고 여기 까 와서 이제 푸는 거 아냐? 지그 나라 대단한 나라라고.,1
시스템은 다 지 hate-speech 꼬이는 대로 무법천지지.,1
이때다 싶어서 최율이 이름 알리려고 저러는 듯 실제 성추행 당했다는 증거 있냐?.,1
버닝썬 성폭행범은 어찌 됐나요?.,0
누가 머라 해도 이번 코로나 사태를 의료진 말 안 듣고 에어컨 바람 쉬며 입만 나불거리는 것들 이 문제가 더 있는 것 같다 좌파들아 고집부리지 말고 직접 현장에서 죽을 수 있는 의료인들 말 들어라.,0
솔직히 남자들 사이에서 저런 거 올리면 욕하기도 그렇고 좀 가만있게 될 거 같다 로이킴은 위에 놈들과 같진 않을 거 같은데 슈퍼스타k 우승상금 5억 바로 전액 기부하고 좋은 놈 같던데 봐야 알겠지만 참 억울한 사람들도 여럿 나올 듯.,0
정준은 너무 짜증 남 제 맘대로.,0
hate-speech.,1
이야 이 나라에 아니 이 네이버에 이리도 많은 도덕성으로 완벽한 성인 군자들이 존재하다니 참 멋집니다.,0
대체 누가 인성 문제 있고 왜 4번은 개인주의인지 훈련인데 대체 왜 그렇게 인기 있는지 궁금해서 오늘 봐 본다.,0
재앙이다 진짜.,1
사진 보고 깜놀 우리 와이프인 줄 알았음.,0
결국 승자는 핑클이네 ses 빠돌이들 다 대가리 박아라.,1
진짜 너무 힘들다 진짜 무례한 사람이 나보다 더 멘탈도 강하고 말도 세게 해 난 피해를 받고도 아무 대처도 자기 방어도 하지 못하는 내가 너무 화까지 난다.,0
올해 헬창들의 최고 운동 동기 부여 영상.,0
아이언맨 나타샤가 죽다니 k 토르도망 가지고 아직도 여운이 강하게 남는다.,0
친일파들 많네.,1
이상화 하지 마라 윤세아나 수임이나 착한 척하다가 돌변하는 것 보면 무섭지 의심하면 안 돼요 하다가 예서랑 혜나 싸우고 예서 협박 받았다니까요 바로 예서 범인이라 생각하던데.,0
불편해 보여요 T T.,0
중딩 같지 않은데 그냥 쥐만 한 년 데려다 콘셉트질 아냐?.,1
와 소름이다 얼마 전까지 악플 쓰던 쿵쾅이 년 1들 태세 전환하고 글 쓰는 거 보면 소름 돋네.,1
친정 오빠도 알코올 중독으로 저세상으로 갔다 오빠 아들인 조카도 뛰아나게 공부를 잘해 박사 과정을 공부 중인데 이걸 보니 조카 생각이 많이 나는군요.,0
메이웨더는 순 깜둥이인데 잘생긴 편이고 목소리도 멋짐 자기 직업 벌이에 프라이드도 높은 편이고 무엇보다 엄청 노력하는 편이지 그래서 멋있음.,1
나이가 넘 어려 보이셔서.,0
어미 hate-speech 콜라보 집단 자기들 빨개 벗고 목화 따던 면역력이랑 어디 같은 줄 알아 안경을 뿌셔 버려.,1
hate-speech 일하고 있네.,1
문재인 임기가 다른 대통령보다 3배 이상 더 긴 듯 시간이 안 가 버려.,1
무난하게 보기 좋은 영화입니다.,0
이분 참 SNS 심하게 즐기네 나중에 상처받을라.,0
hate-speech들 때문에 지금 전 세계 경제가 폭망인데 코로 끝나고 어떡해 나오나 보자 hate-speech들.,1
이 엘리야 매력 있음.,0
쌍판떼기 열화된 성깔 좀 봐라 착한 외도합니다.,1
헐 그렇다고 이런 선정적인 기사가 대단하다.,0
수준이 딱 산적 두 목인데 현대인이 맞긴 맞냐 진짜 머리가 진화가 덜 됐냐 hate-speech 미개하네 저런 나라를 한 나라로 인정하고 똥꼬 빨아대는 문재인 더 이상 국민 앞에 쇼 하지 마라 진짜 자존심 상한다 역겹다 문재인.,1
핀란드는 1982년생인 여자가 총리 한다면서.,0
G80 GV80 결함 유튜브서 검색하면 차고 넘침.,0
더럽다 고인의 일기장까지 노출시키는 hate-speech 인간들.,1
이건 몇 번 봐도 재밌음 영화 한 편 본 듯.,0
어휴 여편네가 얼마나 못났으면 종국이가 2년 동안 집을 두 번 들어 왔겠냐 똑같지 뭐 성격 파탄자들.,1
이 나영 보며 이쁘다 이쁘다 역시 이쁘다 어쩜 저리 하나도 안 변하고 아이 낳고서도 이쁠까 감탄만 하는랴 무슨 내용인지 눈에 안 들어옴 내일부터 다시 집중해야겠어요 근데 스카이캐슬은 오늘 초집중 미쳤음.,0
야 hate-speech 제목 똑바로 안 쓰냐?.,1
주사 같이 맞아주는 거 보고 더 반했잖아 아니 황민현 당신 대체 언제까지 다정해질 예정이야.,0
강원래 한동안 엄청 까었었는데 이제는 좋아해 주는가 보네.,0
나이도 많이 쳐 먹은 늙은 송중기가 뭐가 순수함 확실하지도 않는 찌라시 내용으로 또 여자 연예인 머리채만 오지게 쳐 잡죠.,1
일베에서 살인자는 hate-speech 빨면서 노가다는 성역이네 어.,1
하나경 뭔가 억울해 보이긴 하더라.,0
나도 해 주라 병 신천지 hate-speech것들아.,1
윤진이 배우 김예원 써니에서 반대 패거리 리더하고 많이 닮았네.,0
짜파구리 같은 것들은 인간도 아니다.,1
펭수 하는 짓은 페미니스트네 hate-speech만 한 hate-speech가.,1
바이러스 짱깨 자기들끼리 치료제 처 맞고 사재기 부추기고 아 짜증 난다.,1
어렵지만 액션이 좋아서 볼만했습니다 150분인데 루즈함이 느껴질 틈이 없었어요.,0
비싸게 판 게 아니라 정가에 파는 게 뭐가 문제냐 게이는 무슨 일 하길래 지인한테 싸게 사려는 기생충 무리가 되지 말고 이왕 같은 가격이면 지인을 도와준다는 마음으로 사 주는 리더 집단 되어 보자 이를테면 식당 가서 사장이랑 친하니까 깎아달라 노가다 뛰는데 친하니까 일당 좀 깎아서 해 달라고 하는 거나 마찬가지임 친구는 자신의 일에 자부심을 갖고 일하는 것 같은데 뒤에서 욕하진 말자 진심으로 대하면 언젠가는 다 돌려받는다 게이야.,1
논란이 있었던 슈퍼맨이 화제 인기 프로로 만든 게 쌍둥이 때문에 인기가 있으니깐 어느 대한민국 만세인지 매국 금수저 못생긴 삼둥이가 처 나와서 밥 숟가락만 언져 먹고 나갔지.,1
먼 매력에 끌렸는지 그리 잘생긴 얼굴도 아닌데 하라가 넘 아까운데.,0
이거 보러 옴 진짜 개잘생겼다.,0
쌍방 잘한 거 하나도 없다.,0
원작하고 나이가 안 맞아서 그렇지 차승원 김사랑이 했으면 딱이었을 것 같다.,0
쯔양이랑 인성 비교된다 관두고 진짜 미안해야 할 인간들은 뻔뻔하게 감성팔이하고 안 관두지 뭐 어디 유튜브만 그렇겠냐만은.,0
이런 김정은의 똥꼬 빠는 문재인은 제정신이 아닌 거겠지 인권 변호사였던 인간이고 대통령인데 또 행방불명으로 눈 차 보고 아무 말 못 하고 입만 닫고 있겠지.,1
아빠 없이 무슨 친가 뿌리와 족보는 제대로 알려주고 키울지 걱정이구먼.,1
hate-speech.,1
아니 말투가 거슬림 느낌 살아 있네 이런 거 듣기 싫어.,0
유건 선배 응원합니다 멋지고 착한 자랑스런 배우 유건.,0
우리나라는 팩트 필요 없음 박근혜가도 돈 하나 안 받고 탄핵됨.,1
카리스마는 진짜 세계 탑인 듯.,0
고인은 조용히 보내주자.,0
엠빙심이 엠빙심 했군.,1
니 아들내미가 술 처먹고 아이들 치고뺑뺑 치는 건데 실행 불가능한 거 아니냐?.,1
어딜 봐서 임현주가 여우 좋아하는 남자 앞에서 표현도 못 하나?.,0
결혼 가자 겉껍데기 외모 돈을 좋아하는 사람들이 많은 이 세상에 마음이나 성격을 보고 사람을 선택할 줄 아는 눈을 가진 세아 씨가 멋지고 부럽네요.,0
그러고 보니 자기들 일상은 이렇게 자발적으로 묻지도 않았는데 일일이 보고하면서 결식은 무슨 유난이라고 그리 비공개 했다냐.,1
현아 건더리지 마라 큐브 붕 신발들아 제대로 아티스트 키우지도 못 하던 것들이.,1
두 시간 동안 괜찮게 봤는데 괜히 트집이네 아마 블랙리스트여서 일베들 더 난리 치는 듯.,1
너나 많이 쳐 잡숴.,1
분명히 진짜 재밌게 봤는데 제대로 한 번 더 보고 싶다.,0
응 근데 고졸 무스펙인데 따도 할 수 있으려나 모르겠다 다시 노가다나 해야 하나.,1
아니 김도균도 장미한테 계속 여지 줬고 오영주도 이규빈한테 여지 줬는데 왜들 현우랑 현주한테만 뭐라 하는지.,0
음주 운전 하아 진짜 사형도 부활시키자 제발.,0
사랑과 전쟁이 현실로.,0
이 부부가 너네한테 죄졌니? 이휘재만큼 너네가 오랜 기간 똑같이 일할 수 있는지 묻고 싶다 본인이 일해 한 돈으로 사는데 왜 그렇게들 꼬여 있냐 연예인이라 돈 많이 벌어서 욕하는 너넨 연예인 할 만큼 노력도 못 해.,0
짜고 연출하는 상황극.,0
이순재 님 배우자 입장에서 많이 불쾌하셨을 듯 제 3자가 봐도 불쾌한 것이.,0
경찰 버려도 되네 지능 무력 혼자 다 가능.,1
갑자기 hate-speech 됨 개 새끼들.,1
빠 따로 전신 마사지해 주는데 모든 사람들이 너무 기분 좋았는지 엎드려서 잠만 자더라.,1
무슨 소리야? 절므니 차가 얼마나 좋은데?.,0
이민기 연기 보면 서현진 돋보이지 로코 퀸은 좀.,0
찐따는.,1
반박해 주고 싶은데 0렙이라 분탕 가능성 높네 앤 한국당 의원 구성원 보고 와라 아.,1
2009년였나 군화 닦을 때 일 이병은 바닥에서 군화 떨어지면 안 되었는데 지금 생각해도 어이없는 규칙.,0
게스트 별로여도 차태현 땜에 볼 듯.,0
이성경 님 캐스팅은 좀 아쉽습니다.,0
그냥 무작정 까고 보네 미성년자도 결혼할 수 있는 거고 나이 처먹고도 애지우려드는 너희들보다 훨씬 깨끗하구먼 지금도 비방 댓글 달면서 부모님 등골 뽑아 먹는 것들이 부들대는 봐봐 인생이 늘 불만이네.,1
꿀잼.,0
말씀 너무 잘하시네요 멋지십니다 짝짝.,0
이래서 이재명이 되면 안 된다는 거다.,0
편하게 보시면 될걸 아나운서처럼 또박또박 말을 완벽하게 해야 되나 완벽한 사람만을 원하니 문제다.,0
솔직히 기안84 정말 싫어한다 하지만 이번 논란에는 싫다 1을 표현했는데 2라고 하면서 욕하면 이미 기안84는 수정하고 사과한 거 아닌가 그렇게 할 거면 영화에서 노출신 나오거나 술집 아가씨 나오면 똑같이 국민청원 해라 외국 영화 드라마에도 똑같이 해봐.,0
예비군이랑 비교하는 새낀 정신머리가 있는 거니?.,1
구혜선 더러운 뱀 같은 구차스러운 어휴 얍삽한 년 바짓가랑이 붙잡고 늘어지는 방법이 참 천박해.,1
송지효도 어울리는데 홍진영은 넘사벽이지 워낙 잘 어울려서.,0
여주가 있는 이유는 마지막은 여자랑 되게 원칙이는데 제발 작가님 제발 둘이 그냥 다시 만나게 해 줘요 제발.,0
최근에 본 영상 중에 제일 유익한 거 같아요 제목은 머리가 좋은 아이로 키우는 방법이지만 사실 사랑 관심 경험의 기회 좋은 모델링과 같은 아이의 need를 충족해 주어 행복한 아이로 자라면 자동적으로 여러 방면에서 머리 좋은 아이로 자라 자신감 넘치는 한 인격체로서 살아갈 수 있도록 제일 좋은 발판 줄 수 있다는 메시지인 거 같아요.,0
애를 자꾸 낳으라고 하지 말고 있는 애들이나 줘 줘야 할 거 아니야? 언제까지 술 마시면 안 일하게 처리할 건데.,0
배가 아니라 사과를 썼다고 해도 고소할 근거 되나 사과에 특허 냈냐?.,0
완전 악마군 하루속히 북한 정권에 무너지길.,1
내가 아는 딩크분들 40대부터는 아이를 부러운 모냥이다 아이가 있으면 더 화목한 가정이 된다.,0
꼬시다 꼬수워 노가다 세 끼 제발 좌파 해라 쪽팔다.,1
완전 기대되네요 스캐 나온 거랑 어떻게 다를지 궁금.,0
차예련의 명품 사랑 저번 달에 백화점에서 명품 쓸어가더만.,0
성형에 대한 내용이 현실감 있게 와닿았다.,0
김숙 씨 힘냅시다 유일하게 데뷔 때부터 좋아했던 개그맨인데 삼가 고인의 명복을 빕니다.,0
저 여자들 중에 제대로 정치할 사람이 얼마나 있을지.,1
어이 hate-speech 이거야 네가 책임지고 가서 봐라 멍멍이보다 못한 매국노 중의 매국노가 영웅을 괴롭힌다 현 씨 당신은 누가 뭐라고 해도 공익 제보자이자 따블당 매국노를 막는 구국의 영웅이다.,1
부모가 범죄자지 마닷이 범죄자는 아니잖아 이 미친 인간들아.,1
재밌긴 한데 기억에 남을 영화는 아닌 듯.,0
여자도 출신이 의심스러움 사랑했던 관계라기보다는 남자 발목 잡으려고 그러는 거 같은데.,1
hate-speech hate-speech 한다.,1
역대급 추운 댓글.,1
밑에 건 꼴리는데.,1
함소원 예쁘다 두 분이 점점 닮아가시네요.,0
아니 근데 현실이 아니잖냐 만화고 영화 드라마 소설 기타 등등 작 거란 게 존재할 다른 창작물에는 강간이 안 나오나 저번부터 왜 만화에 꽂혀서인가 현실과 가상은 구분 좀 하자 마치 남오타쿠들이 2d에 빠져 허우적대는 것처럼 느껴진다.,1
돼지 같은 아줌마보다 훨씬 이쁨.,1
이 감독은 어떻게 이런 생각들을 하는 거지.,0
죽은 이 어지간히 우려먹어라 상먼 의미.,1
완벽한 타인의 준모 부부가 생각나네 전 국민에게 폰이 공개 된 듯한 느낌.,0
원숭이 사쿠라 핑크당의 자위대 간부.,1
그렇게 단정지어 말하는 이유가 대체 뭐임 그 정도로 확실한 상관관계가 있다고 입증하기 hate-speech 어려워 보이는 데근거가 되는 논문이나 연구 결과 있으면 알려줘.,1
잘생겼는데 얼굴 아깝다.,0
hate-speech야 걍 인터넷에 찾아보면 되지.,1
정말 민주당 답이 없는 애들만 모여 있구나.,0
형 이때로 돌아가 아이돌 같아.,0
파크랜드 광고 찍냐 정장 오지네.,0
Xx 같은 한국 x 같은 법이라는 승리 놈하고 클럽 뭐 어쩌고 관련 있던 애 아니었나 그런데 얼쩡거리고 드나들던 애들 연예계 방송가에서 퇴출하지 여자 연예인들이 인물이 그리도 없어 내가 추천 좀 해 줄까?.,1
펭수가 머가 귀엽니 얼굴이 노랗고 눈은 무섭고 입도 이상한데.,1
뭐 여자들은 가슴살 노출은 노출이라고 생각 안 하잖아 꼭지만 가리면 된다고 생각하는 거 아냐? 윗가슴이나 아래 가슴이나 같은 젖인데.,1
연기의 신 나문희 선생님 압승.,0
가부장제 한남은 도태가 답이지.,1
국주 씨 활동 많이 안 하시는 듯 활동 많이 해 주세요 이뻐요 파이팅.,0
배달비보다는 사실 음식 쳐 빼먹는 못 쳐 배워먹은 hate-speech 땜에 욕함.,1
